id,idno,title,nation,authoring_entity,year_start,year_end,created,changed
1057,PHL_2015_QAS_v01_EN_M_v01_A_OCS,"Quarterly Aquaculture Survey 2015",Philippines,"Philippine Statistics Authority (PSA)",2015,2015,May-18-20,May-18-20
1082,PHL_2006_BAPS_v01_EN_M_v01_A_OCS,"Barangay Agricultural Profiling Survey 2006",Philippines,"Bureau of Agricultural Statistics",2006,2006,May-29-20,May-29-20
1453,TZA_2014_FDSH_v01_EN_M_v01_A_OCS,"CGAP Financial Diaries with Smallholder Households 2014-2015",Tanzania,"Jamie Anderson, Wajiha Ahmed, Daryl Collins",2014,2015,Oct-05-20,Oct-05-20
1246,HND_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Honduras,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1268,SEN_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Senegal,"FAO Statistics Division",2019,2019,Jul-07-20,Jul-07-20
1022,PHL_2010-2016_CLPS_v01_EN_M_v01_A_OCS,"Commercial Livestock and Poultry Survey 2010-2016",Philippines,"Philippine Statistics Authority",2016,2016,Apr-30-20,Apr-30-20
1224,UZB_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Uzbekistan,"FAO Statistics Division",2017,2017,Jul-01-20,Jul-01-20
1516,HND_2008-2011_FTD_v01_EN_M_v01_A_OCS,"Farmer Training and Development 2008-2011",Honduras,"National Opinion Research Center (NORC)",2008,2011,Oct-16-20,Oct-16-20
1235,EGY_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Egypt,"FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
1262,ROU_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Romania,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1276,IND_2013_SAS-W2_v01_EN_M_v01_A_OCS,"Situation Assessment Survey (Visit 2), 2013",India,"National Sample Survey Organization",2013,2013,Jul-22-20,Jul-22-20
1245,UKR_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Ukraine,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1217,ZWE_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Zimbabwe,"FAO Statistics Division",2017,2017,Jul-01-20,Jul-01-20
1168,ETH_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Ethiopia,"FAO Statistics Division",2015,2015,Jun-30-20,Jun-30-20
1223,TUN_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Tunisia,"FAO Statistics Division",2015,2015,Jul-01-20,Jul-01-20
1064,PHL_2009_MMFS_v01_EN_M_v01_A_OCS,"Monthly Municipal Fisheries Survey 2009",Philippines,"Bureau of Agricultural Statistics (BAS)",2009,2009,May-21-20,May-21-20
1238,SWZ_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Eswatini,"FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
1240,GMB_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Gambia,"FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
1258,MKD_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","North Macedonia","FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1242,GTM_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Guatemala,"FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
1067,PHL_2009_PPS_v01_EN_M_v01_A_OCS,"Palay Production Survey 2009",Philippines,"Bureau of Agricultural Statistics",2009,2009,May-21-20,May-21-20
1086,PHL_2006_SMSM_v01_EN_M_v01_A_OCS,"Study on the Marketing Structure of Milkfish 2006",Philippines,"Bureau of Agricultural Statistics (BAS)",2006,2006,May-29-20,May-29-20
1065,PHL_2009_MPCSRS_v01_EN_M_v01_A_OCS,"Monthly Palay and Corn Situation Reporting System 2009",Philippines,"Bureau of Agricultural Statistics (BAS)",2009,2009,May-21-20,May-21-20
1210,ZWE_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Zimbabwe,"FAO Statistics Division",2015,2015,Jul-01-20,Jul-01-20
1231,BGR_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Bulgaria,"FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
1249,LVA_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Latvia,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1257,SGP_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Singapore,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1207,PER_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Peru,"FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
1061,PHL_2009_CLPS-Broiler_v01_EN_M_v01_A_OCS,"Commercial Livestock and Poultry Survey - Broiler, 2009",Philippines,"Bureau of Agricultural Statistics (BAS)",2009,2009,May-18-20,May-18-20
1072,PHL_2008-2009_SFDAC_v01_EN_M_v01_A_OCS,"Survey of Food Demand for Agricultural Commodities 2008-2009",Philippines,"Bureau of Agricultural Statistics",2008,2009,May-28-20,May-28-20
1121,BRA_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Brazil,"FAO Statistics Division",2014,2014,Jun-30-20,Jun-30-20
1236,SLV_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","El Salvador","FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
1198,MRT_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Mauritania,"FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
1079,PHL_2007_QAS_v01_EN_M_v01_A_OCS,"Quarterly Aquaculture Survey 2007",Philippines,"Bureau of Agricultural Statistics",2007,2007,May-29-20,May-29-20
1222,ZWE_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Zimbabwe,"FAO Statistics Division",2016,2016,Jul-01-20,Jul-01-20
1068,PHL_2009_QCFS_v01_EN_M_v01_A_OCS,"Quarterly Commercial Fisheries Survey (Traditional Landing Centers) 2009",Philippines,"Bureau of Agricultural Statistics (BAS)",2009,2009,May-21-20,May-21-20
1073,PHL_2008_CrPS_v01_EN_M_v01_A_OCS,"Crops Production Survey 2008",Philippines,"Bureau of Agricultural Statistics",2008,2008,May-28-20,May-28-20
1452,PAK_2014_FDSH_v01_EN_M_v01_A_OCS,"CGAP Financial Diaries with Smallholder Households 2014-2015",Pakistan,"Jamie Anderson, Wajiha Ahmed, Daryl Collins",2014,2015,Oct-05-20,Oct-05-20
1186,LBY_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Libya,"FAO Statistics Division",2016,2016,Jul-01-20,Jul-01-20
1189,MYS_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Malaysia,"FAO Statistics Division",2014,2014,Jul-01-20,Jul-01-20
1253,MNE_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Montenegro,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1266,SEN_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Senegal,"FAO Statistics Division",2017,2017,Jul-07-20,Jul-07-20
1006,PER_2017_ENA_v01_EN_M_v01_A_OCS,"National Agricultural Survey 2017",Peru,"National Institute of Statistics and Informatics, National Directorate of Censuses and Surveys",2017,2017,Mar-26-20,Sep-09-20
1241,GEO_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Georgia,"FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
1247,HUN_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Hungary,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1234,HRV_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Croatia,"FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
1522,ALB_2004_LSMS-W3_v01_EN_M_v01_A_OCS,"Living Standards Measurement Survey 2004 (Wave 3 Panel)",Albania,"Institute of Statistics of Albania",2004,2004,Oct-19-20,Oct-19-20
1080,PHL_2006_AvPS_v01_EN_M_v01_A_OCS,"Avian Population Survey 2006",Philippines,"Bureau of Agricultural (BAS)",2006,2006,May-29-20,May-29-20
1216,SVN_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Slovenia,"FAO Statistics Division",2016,2016,Jul-01-20,Jul-01-20
1165,ETH_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Ethiopia,"FAO Statistics Division",2014,2014,Jun-30-20,Jun-30-20
1211,TUN_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Tunisia,"FAO Statistics Division",2014,2014,Jul-01-20,Jul-01-20
1233,CRI_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","Costa Rica","FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
1071,PHL_2009_SADP_v01_EN_M_v01_A_OCS,"Survey of Abattoirs and Dressing Plants 2009",Philippines,"Bureau of Agricultural Statistics (BAS)",2009,2009,May-27-20,May-27-20
1084,PHL_2006_CRSMP_v01_EN_M_v01_A_OCS,"Costs and Returns Survey of Milkfish Production 2006",Philippines,"Bureau of Agricultural Statistics",2006,2006,May-29-20,May-29-20
1118,BRA_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Brazil,"FAO Statistics Division",2017,2017,Jun-30-20,Jun-30-20
1237,EST_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Estonia,"FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
1425,MOZ_2014_FDSH_v01_EN_M_v01_A_OCS,"CGAP Financial Diaries with Smallholder Households 2014-2015",Mozambique,"Jamie Anderson, Wajiha Ahmed, Daryl Collins",2014,2015,Sep-25-20,Sep-25-20
1171,IRN_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Iran,"FAO Statistics Division",2014,2014,Jun-30-20,Jun-30-20
1261,MDA_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","Republic of Moldova","FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1251,MNG_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Mongolia,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1486,ARM_2015_ILCS_v01_EN_M_v01_A_OCS,"Integrated Living Conditions Survey 2015",Armenia,"National Statistical Service",2015,2015,Oct-13-20,Oct-13-20
1255,SVK_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Slovakia,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1051,PHL_2016_CrPS_v01_EN_M_v01_A_OCS,"Crops Production Survey 2016",Philippines,"Philipine Statistics Authority",2016,2016,May-15-20,May-15-20
1775,MLI_2020_CPPSH_v01_EN_M_v01_A_OCS,"COVID-19 Panel Phone Survey of Households, 2020",Mali,"National Institute of Statistics (INSTAT)",2020,2020,Feb-05-21,Feb-05-21
1218,TUN_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Tunisia,"FAO Statistics Division",2016,2016,Jul-01-20,Jul-01-20
1227,TUN_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Tunisia,"FAO Statistics Division",2017,2017,Jul-01-20,Jul-01-20
1188,LBY_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Libya,"FAO Statistics Division",2017,2017,Jul-01-20,Jul-01-20
1166,ETH_2018_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Ethiopia,"FAO Statistics Division",2018,2018,Jun-30-20,Jun-30-20
1196,MLT_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Malta,"FAO Statistics Division",2014,2014,Jul-01-20,Jul-01-20
1142,AZE_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Azerbaijan,"FAO Statistics Division",2019,2019,Jun-30-20,Jun-30-20
1259,SRB_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Serbia,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1263,SEN_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Senegal,"FAO Statistics Division",2014,2014,Jul-07-20,Jul-07-20
1069,PHL_2009_QMFS_v01_EN_M_v01_A_OCS,"Quarterly Municipal Fisheries Survey (Traditional Landing Centers), 2009",Philippines,"Bureau of Agricultural Statistics",2009,2009,May-27-20,May-27-20
1078,PHL_2006_CPBI-AFF_v01_EN_M_v01_A_OCS,"Census of Philippine Business and Industry - Agriculture, Hunting and Forestry Sector, and Fishing Sector 2006",Philippines,"National Statistics Office",2007,2007,May-28-20,May-28-20
1221,SVN_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Slovenia,"FAO Statistics Division",2015,2015,Jul-01-20,Jul-01-20
1774,KEN_2020_CRRPS_v01_EN_M_v01_A_OCS,"COVID-19 Rapid Response Phone Survey, 2020",Kenya,"Utz J. Pape",2020,2020,Feb-05-21,Feb-05-21
1164,ETH_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Ethiopia,"FAO Statistics Division",2016,2016,Jun-30-20,Jun-30-20
1167,ETH_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Ethiopia,"FAO Statistics Division",2017,2017,Jun-30-20,Jun-30-20
1187,LBY_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Libya,"FAO Statistics Division",2015,2015,Jul-01-20,Jul-01-20
1225,SVN_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Slovenia,"FAO Statistics Division",2017,2017,Jul-01-20,Jul-01-20
1204,PER_2018_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Peru,"FAO Statistics Division",2018,2018,Jul-01-20,Jul-01-20
1058,PHL_2010_MPCSRS_v01_EN_M_v01_A_OCS,"Monthly Palay and Corn Situation Reporting System 2010",Philippines,"Bureau of Agricultural Statistics (BAS)",2010,2010,May-18-20,May-18-20
1070,PHL_2009_QIFS_v01_EN_M_v01_A_OCS,"Quarterly Inland Fisheries Survey 2009",Philippines,"Bureau of Agricultural Statistics (BAS)",2009,2009,May-27-20,May-27-20
1066,PHL_2009_PCSS_v01_EN_M_v01_A_OCS,"Palay and Corn Stocks Survey 2009",Philippines,"Bureau of Agricultural Statistics",2009,2009,May-21-20,May-21-20
1759,ETH_2018_SES_v01_EN_M_v01_A_OCS,"Socioeconomic Survey, 2018-2019",Ethiopia,"Central Statistics Agency of Ethiopia",2018,2019,Feb-01-21,Feb-01-21
1202,MRT_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Mauritania,"FAO Statistics Division",2017,2017,Jul-01-20,Jul-01-20
1215,UZB_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Uzbekistan,"FAO Statistics Division",2016,2016,Jul-01-20,Jul-01-20
1264,SEN_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Senegal,"FAO Statistics Division",2015,2015,Jul-07-20,Jul-07-20
1219,UZB_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Uzbekistan,"FAO Statistics Division",2014,2014,Jul-01-20,Jul-01-20
1111,DZA_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Algeria,"FAO Statistics Division",2014,2014,Jun-30-20,Jun-30-20
1191,MYS_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Malaysia,"FAO Statistics Division",2015,2015,Jul-01-20,Jul-01-20
1197,MRT_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Mauritania,"FAO Statistics Division",2016,2016,Jul-01-20,Jul-01-20
1159,AZE_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Azerbaijan,"FAO Statistics Division",2016,2016,Jun-30-20,Jun-30-20
1206,PER_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Peru,"FAO Statistics Division",2015,2015,Jul-01-20,Jul-01-20
1208,PER_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Peru,"FAO Statistics Division",2017,2017,Jul-01-20,Jul-01-20
1267,SEN_2018_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Senegal,"FAO Statistics Division",2018,2018,Jul-07-20,Jul-07-20
1770,UGA_2020-2021_HFPS_v01_EN_M_v01_A_OCS,"High-Frequency Phone Survey on COVID-19, 2020-2021",Uganda,"Uganda Bureau of Statistics (UBOS)",2020,2020,Feb-05-21,Feb-05-21
1087,PHL_2005_CRSPPSTC_v01_EN_M_v01_A_OCS,"Costs and Returns Survey of Palay Production by Seed Type and Class 2005",Philippines,"Bureau of Agricultural Statistics",2005,2005,May-29-20,May-29-20
1182,KWT_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Kuwait,"FAO Statistics Division",2017,2017,Jul-01-20,Jul-01-20
1192,MRT_2018_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Mauritania,"FAO Statistics Division",2018,2018,Jul-01-20,Jul-01-20
1193,MLT_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Malta,"FAO Statistics Division",2016,2016,Jul-01-20,Jul-01-20
1228,UZB_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Uzbekistan,"FAO Statistics Division",2015,2015,Jul-01-20,Jul-01-20
1199,MLT_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Malta,"FAO Statistics Division",2017,2017,Jul-01-20,Jul-01-20
1116,BRA_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Brazil,"FAO Statistics Division",2016,2016,Jun-30-20,Jun-30-20
1117,BRA_2018_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Brazil,"FAO Statistics Division",2018,2018,Jun-30-20,Jun-30-20
1194,MRT_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Mauritania,"FAO Statistics Division",2014,2014,Jul-01-20,Jul-01-20
1120,BRA_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Brazil,"FAO Statistics Division",2015,2015,Jun-30-20,Jun-30-20
1173,IRN_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Iran,"FAO Statistics Division",2015,2015,Jun-30-20,Jun-30-20
1148,AZE_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Azerbaijan,"FAO Statistics Division",2014,2014,Jun-30-20,Jun-30-20
1170,IRN_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Iran,"FAO Statistics Division",2016,2016,Jun-30-20,Jun-30-20
1209,SVN_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Slovenia,"FAO Statistics Division",2014,2014,Jul-01-20,Jul-01-20
1088,PHL_2002_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture 2002",Philippines,"National Statistics Office",2003,2003,May-29-20,May-29-20
1201,MLT_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Malta,"FAO Statistics Division",2015,2015,Jul-01-20,Jul-01-20
1181,KWT_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Kuwait,"FAO Statistics Division",2015,2015,Jul-01-20,Jul-01-20
1184,KWT_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Kuwait,"FAO Statistics Division",2014,2014,Jul-01-20,Jul-01-20
1790,CHN_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",China,Syngenta,2014,2019,Feb-16-21,Feb-16-21
1512,CIV_2016_SHS_v01_EN_M_v01_A_OCS,"Smallholder Household Survey - CGAP, 2016","Côte d'Ivoire","Jamie Anderson",2016,2016,Oct-16-20,Oct-16-20
1756,KEN_2017_DWSA_v01_EN_M_v01_A_OCS,"Decent Work Study in Agriculture - Pilot Survey, 2017",Kenya,"GSARS, KNBS",2017,2017,Jan-28-21,Jan-29-21
1761,NGA_2018_LSS_v01_EN_M_v01_A_OCS,"Living Standards Survey, 2018-2019",Nigeria,"National Bureau of Statistics (NBS)",2018,2019,Feb-01-21,Feb-02-21
1005,PER_2016_ENA_v01_EN_M_v01_A_OCS,"National Agricultural Survey 2016",Peru,"National Institute of Statistics and Informatics, National Directorate of Censuses and Surveys",2016,2016,Mar-26-20,Mar-26-20
1485,ARM_2013_ILCS_v01_EN_M_v01_A_OCS,"Integrated Living Conditions Survey 2013",Armenia,"National Statistical Service",2013,2013,Oct-13-20,Oct-13-20
1305,PER_1994_CENAGRO_EN_M_v01_A_OCS,"National Census of Agriculture 1994",Peru,"National Institute of Statistics and Informatics  (INEI), National Directorate of Censuses and Surveys (DNCE)",1994,1994,Aug-14-20,Aug-27-20
1891,KHM_2010_CSES_v01_EN_M_v01_A_OCS,"Cambodia Socio-Economic Survey 2010",Cambodia,"National Institute of Statistics",2010,2010,Apr-08-21,Apr-08-21
1523,BGD_2016_SHS_v01_EN_M_v01_A_OCS,"Smallholder Household Survey - CGAP, 2016",Bangladesh,"Jamie Anderson",2016,2016,Oct-20-20,Oct-20-20
1890,KHM_2011_CSES_v01_EN_M_v01_A_OCS,"Cambodia Socio-Economic Survey 2011",Cambodia,"National Institute of Statistics",2011,2011,Apr-08-21,Apr-08-21
1838,RWA_2013-2014_EICV-W4-VUP_v01_EN_M_v01_A_OCS,"Integrated Household Living Conditions Survey - Wave 4, VUP Sample, 2013-2014.",Rwanda,"National Institute of Statistics Rwanda (NISR)",2013,2014,Mar-07-21,Mar-07-21
1458,ZAF_2008-2011_NIDS_v01_EN_M_v01_A_OCS,"National Income Dynamics Study 2008-2011","South Africa","Southern Africa Labour and Development Research Unit",2008,2010,Oct-07-20,Oct-07-20
1767,RWA_2019_RSAS_v01_EN_M_v01_A_OCS,"Rwanda Seasonal Agriculture Survey 2019",Rwanda,"National Institute of Statistics of Rwanda",2018,2019,Feb-04-21,Feb-04-21
1836,RWA_2013-2014_EICV-W4-CS_v01_EN_M_v01_A_OCS,"Integrated Household Living Conditions Survey - Wave 4, Cross-Sectional Sample, 2013-2014.",Rwanda,"National Institute of Statistics Rwanda (NISR)",2013,2014,Mar-07-21,Mar-07-21
1401,GHA_2008_CT_v01_EN_M_v01_A_OCS,"Commercial Training 2008-2011",Ghana,"The Institute for Statistical, Social and Economic Research (ISSER)",2008,2011,Sep-21-20,Sep-21-20
1510,GHA_2009_FR_v01_EN_M_v01_A_OCS,"Feeder Roads 2009",Ghana,"NORC at the University of Chicago, Pentax Management Consultancy Services",2009,2009,Oct-15-20,Oct-15-20
1839,RWA_2016-2017_EICV-W5-CS_v01_EN_M_v01_A_OCS,"Integrated Household Living Conditions Survey - Wave 5, Cross-Sectional Sample, 2016-2017.",Rwanda,"National Institute of Statistics Rwanda (NISR)",2016,2017,Mar-07-21,Mar-07-21
1482,ARM_2008_ILCS_v01_EN_M_v01_A_OCS,"Integrated Living Conditions Survey 2008",Armenia,"National Statistical Service",2008,2008,Oct-13-20,Oct-13-20
1887,KHM_2013_CSES_v01_EN_M_v01_A_OCS,"Cambodia Socio-Economic Survey 2013",Cambodia,"National Institute of Statistics",2013,2013,Apr-08-21,Apr-08-21
1772,TZA_2008-2014_NPS-UPQ_v01_EN_M_v01_A_OCS,"National Panel Survey- Universal Panel Questionnaire,  2008-2015",Tanzania,"National Bureau of Statistics",2008,2015,Feb-05-21,Feb-05-21
1364,BGD_2014_IAPPIE-W2_v01_EN_M_v01_A_OCS,"Impact Evaluation of the Integrated Agricultural Productivity Project 2014",Bangladesh,"Florence Kondylis, Maria Jones, Daniel Stein",2014,2014,Sep-09-20,Sep-10-20
1511,NGA_2016_SHS_v01_EN_M_v01_A_OCS,"Smallholder Household Survey - CGAP, 2016",Nigeria,"Jamie Anderson",2016,2016,Oct-16-20,Oct-16-20
1828,ZWE_2016-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2016-2019",Zimbabwe,Syngenta,2016,2019,Feb-17-21,Feb-17-21
1307,PER_2014_ENA_M_EN_v01_A_OCS,"National Agricultural Survey 2014",Peru,"National Institute of Statistics and Informatics, National Directorate of Censuses and Surveys",2014,2014,Aug-14-20,Sep-09-20
1476,MOZ_2015_SHS_v01_EN_M_v01_A_OCS,"Smallholder Household Survey - CGAP, 2015",Mozambique,"Jamie Anderson",2015,2015,Oct-12-20,Oct-12-20
1914,KHM_2019_CIAS_v01_EN_M_v01_A_OCS,"Cambodia Inter-Censal Agriculture Survey 2019",Cambodia,"National Institute of Statistics (NIS), Ministry of Agriculture, Forestry and Fishery (MAFF)",2019,2019,Apr-14-21,Apr-14-21
1766,RWA_2018_RSAS_v01_EN_M_v01_A_OCS,"Rwanda Seasonal Agriculture Survey 2018",Rwanda,"National Institute of Statistics of Rwanda",2017,2018,Feb-04-21,Feb-04-21
1765,KIR_2019_HIES_v01_EN_M_v01_A_OCS,"Household Income and Expenditure Survey 2019",Kiribati,"Kiribati National Statistical Office",2019,2020,Feb-02-21,Feb-02-21
1792,CIV_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019","Côte D’ivoire",Syngenta,2014,2019,Feb-16-21,Feb-17-21
1888,KHM_2014_CSES_v01_EN_M_v01_A_OCS,"Cambodia Socio-Economic Survey 2014",Cambodia,"National Institute of Statistics",2014,2014,Apr-08-21,Apr-08-21
1915,GTM_2002-2003_NFI_v01_EN_M_v01_A_OCS,"National Forest Inventory, 2002-2003.",Guatemala,"Instituto Nacional de Bosques",2002,2003,Apr-20-21,Apr-20-21
1311,PER_2011-2012_CENPAR_EN_M_v01_A_OCS,"National Census of Maritime Artisanal Fisheries",Peru,"National Institute of Statistics and Informatics, Technical Office of Departmental Statistics",2011,2012,Aug-17-20,Aug-27-20
1304,PER_2012_CENAGRO_EN_M_v01_OCS,"National Census of Agriculture 2012",Peru,"National Institute of Statistics and Informatics",2012,2012,Aug-14-20,Sep-09-20
1910,KHM_2007_CSES_v01_EN_M_v01_A_OCS,"Cambodia Socio-Economic Survey 2007",Cambodia,"National Institute of Statistics",2006,2007,Apr-14-21,Apr-14-21
